Code Name	Organisation Name	UPC Short Name	Organisation Type	Web URL	In Use	School Code	Institution Code	Placement Code	Sponsor Code	Department Code	User Defined Field 01	User Defined Field 02	User Defined Field 03	User Defined Field 04	User Defined Field 05	User Defined Field 06	User Defined Field 07	User Defined Field 08	User Defined Field 09	User Defined Field 10	User Defined Field 11	User Defined Field 12	User Defined Field 13	User Defined Field 14	User Defined Field 15	User Defined Field 16	User Defined Field 17	User Defined Field 18	User Defined Field 19	User Defined Field 20	Agent code	Level	Parent Organisation	Eng Primary Lang?	Status	Status start date	Status end date	Academic year style	Admissibility	Country code	Region code
18674	Navoi State Pedagogical Institute		HEI	"http://www.nspi.uz	"	Y						UZ	IAU-012574	IMPORT~27/02/20																	Navoiy Davlat Pedagogika Instituti											
18675	Nukus Branch of Tashkent Pediatric Medical Institute		HEI	"http://www.mednf.uz	"	Y						UZ	IAU-025623	IMPORT~27/02/20																	Toshkent Pediatriya Tibbiyot Instituti Nukus Filiali											
18677	Qarshi Engineering - Economic Institute		HEI	"http://www.qmii.uz	"	Y						UZ	IAU-013816	IMPORT~27/02/20																	Qarshi Muhandislik Iqtisodiyot Instituti											
18679	Samarkand Agricultural Institute		HEI	"http://samqxi.uz	"	Y						UZ	IAU-014357	IMPORT~27/02/20																	Samarqand Qishloq xo`Jalik Instituti											
18681	Samarkand State Architecture Institute		HEI	"http://www.samgasi.uz	"	Y						UZ	IAU-014352	IMPORT~27/02/20																	Samarqand Davlat Arxitektura-qurilish Instituti											
18682	Samarkand State Institute of Foreign Languages		HEI	"http://www.samdchti.uz	"	Y						UZ	IAU-014353	IMPORT~27/02/20																	Samarqand Davlat Chet Tillar Instituti											
18685	State Conservatory of Uzbekistan		HEI	"http://www.konservatoriya.uz	"	Y						UZ	IAU-012943	IMPORT~27/02/20																	O'zbekiston Davlat Konservatoriyasi											
18686	Tashkent Automobile and Road Construction Institute		HEI	"http://www.tayi.uz	"	Y						UZ	IAU-016784	IMPORT~27/02/20																	Toshkent Avtomobil-Yo'llar Instituti											
18687	Tashkent Branch of Moscow State University named after M. Lomonosov		HEI	"http://msu.uz	"	Y						UZ	IAU-011121	IMPORT~27/02/20																	M. Lomonosov Nomidagi Moskva Davlat Universitetining Toshkent Shahridagi Filiali											
18688	Tashkent Branch of the Russian State University of Oil and Gas named after I. Gubkin		HEI	"http://www.gubkin.uz	"	Y						UZ	IAU-007694	IMPORT~27/02/20																	I. Gubkin Nomidagi Rossiya davlat Neft va Gaz Universitetining Toshkent Shahridagi Filiali											
18689	Tashkent Branch of the Russian University of Economics named after G. Plekhanov		HEI	"http://www.reu.uz	"	Y						UZ	IAU-006552	IMPORT~27/02/20																	G. Plexanov Nomidagi Rossiya Iqtisodiyot Akademyasining Toshkent Shahar Filiali											
18690	Tashkent Chemical-Technological Institute		HEI	"http://tkti.uz	"	Y						UZ	IAU-016797	IMPORT~27/02/20																	Toshkent Kimyo-Texnologiya Instituti											
18691	Tashkent Institute of Architecture and Civil Engineering		HEI	"http://taqi.uz	"	Y						UZ	IAU-016783	IMPORT~27/02/20																	Toshkent Arxitektura-Qurilish Instituti											
18692	Tashkent Institute of Finance		HEI	"http://www.tfi.uz	"	Y						UZ	IAU-016798	IMPORT~27/02/20																	Toshkent Moliya Instituti											
18693	Tashkent Institute of Irrigation and Land Rehabilitation		HEI	"http://tiiame.uz	"	Y						UZ	IAU-016795	IMPORT~27/02/20																	Toshkent Irrigatsiya va Melioratsiya Instituti											
18697	Tashkent Islamic University		HEI	"http://www.tiu.uz	"	Y						UZ	IAU-016796	IMPORT~27/02/20																	Toshkent Islom Universiteti											
18698	Tashkent Medical Academy		HEI	"http://www.tma.uz	"	Y						UZ	IAU-016804	IMPORT~27/02/20																	Toshkent Tibbiyot Akademiyasi											
18700	Tashkent Regional Pedagogical Institute		HEI	"http://www.tvdpi.uz	"	Y						UZ	IAU-016806	IMPORT~27/02/20																	Toshkent Viloyat Davlat Pedagogika Instituti											
18702	Tashkent State Dental Institute		HEI	"http://www.tsdi.uz	"	Y						UZ	IAU-025611	IMPORT~27/02/20																	Toshkent davlat stomatologiya instituti											
18539	Warner Pacific College		HEI	"http://www.warnerpacific.edu	"	Y						US	IAU-021129	IMPORT~27/02/20																	Warner Pacific College											
18540	Warner University		HEI	"http://www.warner.edu	"	Y						US	IAU-021130	IMPORT~27/02/20																	Warner University											
18542	Wartburg College		HEI	"http://www.wartburg.edu	"	Y						US	IAU-021137	IMPORT~27/02/20																	Wartburg College											
18544	Washington Adventist University		HEI	"http://www.wau.edu/	"	Y						US	IAU-021140	IMPORT~27/02/20																	Washington Adventist University											
18545	Washington and Jefferson College		HEI	"http://www.washjeff.edu	"	Y						US	IAU-021141	IMPORT~27/02/20																	Washington and Jefferson College											
18546	Washington State University		HEI	"http://www.wsu.edu	"	Y						US	IAU-021145	IMPORT~27/02/20																	Washington State University											
18550	Wayne State College		HEI	"http://www.wsc.edu	"	Y						US	IAU-021153	IMPORT~27/02/20																	Wayne State College											
17126	Ex'pression College		HEI	"http://www.expression.edu	"	Y						US	IAU-004914	IMPORT~27/02/20																	Ex'pression College											
17127	Fairfield University		HEI	"http://www.fairfield.edu	"	Y						US	IAU-006234	IMPORT~27/02/20																	Fairfield University											
17128	Fairleigh Dickinson University		HEI	"http://ww.fdu.edu	"	Y						US	IAU-006236	IMPORT~27/02/20																	Fairleigh Dickinson University											
17129	Fairmont State University		HEI	"http://www.fairmontstate.edu	"	Y						US	IAU-006237	IMPORT~27/02/20																	Fairmont State University											
17130	Fashion Institute of Design and Merchandising		HEI	"http://fidm.edu	"	Y						US	IAU-006265	IMPORT~27/02/20																	Fashion Institute of Design and Merchandising											
17131	Fashion Institute of Technology		HEI	"http://www.fitnyc.edu	"	Y						US	IAU-006266	IMPORT~27/02/20																	Fashion Institute of Technology											
17132	Faulkner University		HEI	"http://www.faulkner.edu	"	Y						US	IAU-006274	IMPORT~27/02/20																	Faulkner University											
17133	Fayetteville State University		HEI	"http://www.uncfsu.edu	"	Y						US	IAU-006275	IMPORT~27/02/20																	Fayetteville State University											
17134	Felician College		HEI	"http://www.felician.edu	"	Y						US	IAU-006322	IMPORT~27/02/20																	Felician College											
17135	Ferris State University		HEI	"http://www.ferris.edu	"	Y						US	IAU-006331	IMPORT~27/02/20																	Ferris State University											
17136	Ferrum College		HEI	"http://www.ferrum.edu	"	Y						US	IAU-006333	IMPORT~27/02/20																	Ferrum College											
17137	Fielding Graduate University		HEI	"http://www.fielding.edu	"	Y						US	IAU-006336	IMPORT~27/02/20																	Fielding Graduate University											
17138	Finlandia University		HEI	"http://www.finlandia.edu	"	Y						US	IAU-006345	IMPORT~27/02/20																	Finlandia University											
17139	Fisher College		HEI	"http://www.fisher.edu	"	Y						US	IAU-006353	IMPORT~27/02/20																	Fisher College											
17140	Fisk University		HEI	"http://www.fisk.edu	"	Y						US	IAU-006354	IMPORT~27/02/20																	Fisk University											
17142	Five Branches University		HEI	"http://www.fivebranches.edu	"	Y						US	IAU-006356	IMPORT~27/02/20																	Five Branches University											
17143	Five Towns College		HEI	"http://www.ftc.edu	"	Y						US	IAU-006357	IMPORT~27/02/20																	Five Towns College											
17144	Flagler College		HEI	"http://www.flagler.edu	"	Y						US	IAU-006360	IMPORT~27/02/20																	Flagler College											
17145	Florida Agricultural and Mechanical University - Florida State University		HEI	"http://www.famu.edu	"	Y						US	IAU-006364	IMPORT~27/02/20																	Florida Agricultural and Mechanical University - Florida State University											
17146	Florida Atlantic University		HEI	"http://www.fau.edu	"	Y						US	IAU-006365	IMPORT~27/02/20																	Florida Atlantic University											
17147	Florida Coastal School of Law		HEI	"http://www.fcsl.edu	"	Y						US	IAU-006368	IMPORT~27/02/20																	Florida Coastal School of Law											
18429	University of Puerto Rico at Mayagüez		HEI	"http://www.uprm.edu/	"	Y						US	IAU-017590	IMPORT~27/02/20																	Universidad de Puerto Rico-Recinto Universitario de Mayagüez											
18430	University of Puerto Rico at Rio Piedras		HEI	"http://www.uprrp.edu	"	Y						US	IAU-017589	IMPORT~27/02/20																	Universidad de Puerto Rico-Recinto Río Piedras											
18431	University of Puerto Rico at Utuado		HEI	"http://www.uprutuado.edu/	"	Y						US	IAU-017591	IMPORT~27/02/20																	Universidad de Puerto Rico-Recinto Utuado											
18437	University of Rio Grande and Rio Grande Community College		HEI	"http://www.rio.edu	"	Y						US	IAU-020450	IMPORT~27/02/20																	University of Rio Grande and Rio Grande Community College											
18439	University of Saint Francis		HEI	"http://www.sf.edu	"	Y						US	IAU-020466	IMPORT~27/02/20																	University of Saint Francis											
18440	University of Saint Joseph		HEI	"http://www.usj.edu	"	Y						US	IAU-014236	IMPORT~27/02/20																	University of Saint Joseph											
18442	University of Saint Thomas		HEI	"http://www.stthomas.edu	"	Y						US	IAU-020469	IMPORT~27/02/20																	University of Saint Thomas											
18443	University of San Diego		HEI	"http://www.sandiego.edu	"	Y						US	IAU-020472	IMPORT~27/02/20																	University of San Diego											
18450	University of South Carolina-Upstate		HEI	"http://www.uscupstate.edu/	"	Y						US	IAU-020500	IMPORT~27/02/20																	University of South Carolina-Upstate											
18453	University of Southern California		HEI	"http://www.usc.edu	"	Y						US	IAU-020506	IMPORT~27/02/20																	University of Southern California											
18454	University of Southern Indiana		HEI	"http://www.usi.edu	"	Y						US	IAU-020507	IMPORT~27/02/20																	University of Southern Indiana											
18457	University of St. Augustine for Health Sciences		HEI	"http://www.usa.edu	"	Y						US	IAU-020516	IMPORT~27/02/20																	University of St. Augustine for Health Sciences											
18459	University of St. Thomas		HEI	"http://www.stthom.edu	"	Y						US	IAU-020520	IMPORT~27/02/20																	University of St. Thomas											
18463	University of The Arts		HEI	"http://www.uarts.edu	"	Y						US	IAU-020546	IMPORT~27/02/20																	University of The Arts											
18466	University of the East		HEI	"http://www.suagm.edu/une/	"	Y						US	IAU-017656	IMPORT~27/02/20																	Universidad del Este											
18467	University of the Incarnate Word		HEI	"http://www.uiw.edu	"	Y						US	IAU-020560	IMPORT~27/02/20																	University of the Incarnate Word											
18468	University of the Ozarks		HEI	"http://www.ozarks.edu	"	Y						US	IAU-020561	IMPORT~27/02/20																	University of the Ozarks											
18469	University of the Pacific		HEI	"http://www.pacific.edu	"	Y						US	IAU-020562	IMPORT~27/02/20																	University of the Pacific											
18472	University of the Sacred Heart		HEI	"http://www.sagrado.edu/	"	Y						US	IAU-017686	IMPORT~27/02/20																	Universidad del Sagrado Corazón											
18474	University of the Southwest		HEI	"http://www.usw.edu	"	Y						US	IAU-020583	IMPORT~27/02/20																	University of the Southwest											
18482	University of Vermont		HEI	"http://www.uvm.edu	"	Y						US	IAU-020610	IMPORT~27/02/20																	University of Vermont											
18483	University of Washington		HEI	"http://www.washington.edu	"	Y						US	IAU-020622	IMPORT~27/02/20																	University of Washington											
18486	University of West Georgia		HEI	"http://www.westga.edu	"	Y						US	IAU-020626	IMPORT~27/02/20																	University of West Georgia											
18489	University of Wisconsin-Green Bay		HEI	"http://www.uwgb.edu	"	Y						US	IAU-020641	IMPORT~27/02/20																	University of Wisconsin-Green Bay											
18490	University of Wisconsin-La Crosse		HEI	"http://www.uwlax.edu	"	Y						US	IAU-020642	IMPORT~27/02/20																	University of Wisconsin-La Crosse											
18497	University of Wisconsin-Stevens Point		HEI	"http://www.uwsp.edu	"	Y						US	IAU-020649	IMPORT~27/02/20																	University of Wisconsin-Stevens Point											
19078	College of Tourism and Hotel Management		HEI	"http://www.cothm.ac.cy	"	Y						XA	IAU-003043	IMPORT~27/02/20																	College of Tourism and Hotel Management											
19079	Cyprus College		HEI	"http://www.cycollege.ac.cy	"	Y						XA	IAU-026000	IMPORT~27/02/20																	Cyprus College											
19083	European University Cyprus		HEI	"http://www.euc.ac.cy	"	Y						XA	IAU-004867	IMPORT~27/02/20																	European University Cyprus											
19084	Frederick Institute of Technology		HEI	"http://www.fit.ac.cy	"	Y						XA	IAU-022804	IMPORT~27/02/20																	Frederick Institute of Technology											
19085	Frederick University		HEI	"http://www.frederick.ac.cy	"	Y						XA	IAU-006420	IMPORT~27/02/20																	Frederick University											
19089	Larnaca College		HEI	"http://www.larnacacollege.ac.cy	"	Y						XA	IAU-022806	IMPORT~27/02/20																	Larnaca College											
